Freq.	LP
2.32809125766496e+003	(1.26157279214049e-001dB,1.58137955150486e+002°)
2.33345806228096e+003	(1.26500233834688e-001dB,1.58087401915760e+002°)
2.33883723865931e+003	(1.26844786084024e-001dB,1.58036731033978e+002°)
2.34422881531987e+003	(1.27190943463026e-001dB,1.57985942225923e+002°)
2.34963282084826e+003	(1.27538713508326e-001dB,1.57935035211672e+002°)
2.35504928389596e+003	(1.27888103792444e-001dB,1.57884009710600e+002°)
2.36047823318053e+003	(1.28239121923894e-001dB,1.57832865441371e+002°)
2.36591969748571e+003	(1.28591775547396e-001dB,1.57781602121945e+002°)
2.37137370566161e+003	(1.28946072344000e-001dB,1.57730219469566e+002°)
2.37684028662483e+003	(1.29302020031404e-001dB,1.57678717200768e+002°)
2.38231946935864e+003	(1.29659626363925e-001dB,1.57627095031369e+002°)
2.38781128291313e+003	(1.30018899132884e-001dB,1.57575352676468e+002°)
2.39331575640534e+003	(1.30379846166598e-001dB,1.57523489850447e+002°)
2.39883291901944e+003	(1.30742475330695e-001dB,1.57471506266963e+002°)
2.40436280000688e+003	(1.31106794528206e-001dB,1.57419401638951e+002°)
2.40990542868654e+003	(1.31472811699860e-001dB,1.57367175678620e+002°)
2.41546083444489e+003	(1.31840534824142e-001dB,1.57314828097451e+002°)
2.42102904673613e+003	(1.32209971917510e-001dB,1.57262358606194e+002°)
2.42661009508236e+003	(1.32581131034626e-001dB,1.57209766914865e+002°)
2.43220400907376e+003	(1.32954020268508e-001dB,1.57157052732748e+002°)
2.43781081836870e+003	(1.33328647750751e-001dB,1.57104215768388e+002°)
2.44343055269392e+003	(1.33705021651608e-001dB,1.57051255729592e+002°)
2.44906324184469e+003	(1.34083150180315e-001dB,1.56998172323424e+002°)
2.45470891568498e+003	(1.34463041585209e-001dB,1.56944965256207e+002°)
2.46036760414758e+003	(1.34844704153905e-001dB,1.56891634233515e+002°)
2.46603933723429e+003	(1.35228146213544e-001dB,1.56838178960177e+002°)
2.47172414501608e+003	(1.35613376130851e-001dB,1.56784599140269e+002°)
2.47742205763323e+003	(1.36000402312609e-001dB,1.56730894477115e+002°)
2.48313310529552e+003	(1.36389233205470e-001dB,1.56677064673285e+002°)
2.48885731828234e+003	(1.36779877296481e-001dB,1.56623109430591e+002°)
2.49459472694290e+003	(1.37172343113078e-001dB,1.56569028450086e+002°)
2.50034536169638e+003	(1.37566639223405e-001dB,1.56514821432062e+002°)
2.50610925303206e+003	(1.37962774236384e-001dB,1.56460488076044e+002°)
2.51188643150953e+003	(1.38360756802055e-001dB,1.56406028080793e+002°)
2.51767692775880e+003	(1.38760595611695e-001dB,1.56351441144300e+002°)
2.52348077248052e+003	(1.39162299397971e-001dB,1.56296726963787e+002°)
2.52929799644609e+003	(1.39565876935291e-001dB,1.56241885235701e+002°)
2.53512863049785e+003	(1.39971337039867e-001dB,1.56186915655711e+002°)
2.54097270554925e+003	(1.40378688569930e-001dB,1.56131817918712e+002°)
2.54683025258499e+003	(1.40787940426027e-001dB,1.56076591718816e+002°)
2.55270130266119e+003	(1.41199101551174e-001dB,1.56021236749353e+002°)
2.55858588690559e+003	(1.41612180931013e-001dB,1.55965752702865e+002°)
2.56448403651766e+003	(1.42027187594078e-001dB,1.55910139271110e+002°)
2.57039578276881e+003	(1.42444130612026e-001dB,1.55854396145054e+002°)
2.57632115700252e+003	(1.42863019099742e-001dB,1.55798523014870e+002°)
2.58226019063454e+003	(1.43283862215706e-001dB,1.55742519569936e+002°)
2.58821291515303e+003	(1.43706669162036e-001dB,1.55686385498832e+002°)
2.59417936211876e+003	(1.44131449184821e-001dB,1.55630120489340e+002°)
2.60015956316521e+003	(1.44558211574281e-001dB,1.55573724228438e+002°)
2.60615354999884e+003	(1.44986965664990e-001dB,1.55517196402299e+002°)
2.61216135439915e+003	(1.45417720836082e-001dB,1.55460536696289e+002°)
2.61818300821893e+003	(1.45850486511538e-001dB,1.55403744794962e+002°)
2.62421854338438e+003	(1.46285272160252e-001dB,1.55346820382063e+002°)
2.63026799189532e+003	(1.46722087296439e-001dB,1.55289763140520e+002°)
2.63633138582532e+003	(1.47160941479698e-001dB,1.55232572752443e+002°)
2.64240875732189e+003	(1.47601844315320e-001dB,1.55175248899122e+002°)
2.64850013860664e+003	(1.48044805454484e-001dB,1.55117791261026e+002°)
2.65460556197548e+003	(1.48489834594447e-001dB,1.55060199517796e+002°)
2.66072505979875e+003	(1.48936941478853e-001dB,1.55002473348247e+002°)
2.66685866452142e+003	(1.49386135897871e-001dB,1.54944612430363e+002°)
2.67300640866325e+003	(1.49837427688449e-001dB,1.54886616441295e+002°)
2.67916832481897e+003	(1.50290826734583e-001dB,1.54828485057358e+002°)
2.68534444565845e+003	(1.50746342967485e-001dB,1.54770217954029e+002°)
2.69153480392685e+003	(1.51203986365839e-001dB,1.54711814805945e+002°)
2.69773943244486e+003	(1.51663766956057e-001dB,1.54653275286896e+002°)
2.70395836410878e+003	(1.52125694812443e-001dB,1.54594599069830e+002°)
2.71019163189078e+003	(1.52589780057507e-001dB,1.54535785826843e+002°)
2.71643926883902e+003	(1.53056032862143e-001dB,1.54476835229180e+002°)
2.72270130807785e+003	(1.53524463445860e-001dB,1.54417746947233e+002°)
2.72897778280798e+003	(1.53995082077106e-001dB,1.54358520650534e+002°)
2.73526872630665e+003	(1.54467899073353e-001dB,1.54299156007758e+002°)
2.74157417192782e+003	(1.54942924801494e-001dB,1.54239652686715e+002°)
2.74789415310233e+003	(1.55420169677958e-001dB,1.54180010354353e+002°)
2.75422870333810e+003	(1.55899644169023e-001dB,1.54120228676748e+002°)
2.76057785622028e+003	(1.56381358791076e-001dB,1.54060307319108e+002°)
2.76694164541145e+003	(1.56865324110735e-001dB,1.54000245945766e+002°)
2.77332010465178e+003	(1.57351550745278e-001dB,1.53940044220178e+002°)
2.77971326775922e+003	(1.57840049362699e-001dB,1.53879701804922e+002°)
2.78612116862970e+003	(1.58330830682079e-001dB,1.53819218361694e+002°)
2.79254384123727e+003	(1.58823905473855e-001dB,1.53758593551303e+002°)
2.79898131963430e+003	(1.59319284559909e-001dB,1.53697827033671e+002°)
2.80543363795165e+003	(1.59816978814025e-001dB,1.53636918467832e+002°)
2.81190083039887e+003	(1.60316999161936e-001dB,1.53575867511922e+002°)
2.81838293126439e+003	(1.60819356581745e-001dB,1.53514673823183e+002°)
2.82487997491564e+003	(1.61324062104105e-001dB,1.53453337057957e+002°)
2.83139199579931e+003	(1.61831126812501e-001dB,1.53391856871685e+002°)
2.83791902844149e+003	(1.62340561843485e-001dB,1.53330232918901e+002°)
2.84446110744785e+003	(1.62852378386848e-001dB,1.53268464853231e+002°)
2.85101826750384e+003	(1.63366587686108e-001dB,1.53206552327390e+002°)
2.85759054337488e+003	(1.63883201038526e-001dB,1.53144494993180e+002°)
2.86417796990651e+003	(1.64402229795543e-001dB,1.53082292501483e+002°)
2.87078058202462e+003	(1.64923685362914e-001dB,1.53019944502265e+002°)
2.87739841473560e+003	(1.65447579201071e-001dB,1.52957450644564e+002°)
2.88403150312654e+003	(1.65973922825328e-001dB,1.52894810576495e+002°)
2.89067988236540e+003	(1.66502727806178e-001dB,1.52832023945244e+002°)
2.89734358770125e+003	(1.67034005769564e-001dB,1.52769090397063e+002°)
2.90402265446438e+003	(1.67567768397097e-001dB,1.52706009577268e+002°)
2.91071711806653e+003	(1.68104027426388e-001dB,1.52642781130238e+002°)
2.91742701400109e+003	(1.68642794651325e-001dB,1.52579404699411e+002°)
2.92415237784326e+003	(1.69184081922261e-001dB,1.52515879927279e+002°)
2.93089324525025e+003	(1.69727901146359e-001dB,1.52452206455385e+002°)
2.93764965196146e+003	(1.70274264287915e-001dB,1.52388383924323e+002°)
2.94442163379869e+003	(1.70823183368492e-001dB,1.52324411973732e+002°)
2.95120922666631e+003	(1.71374670467308e-001dB,1.52260290242294e+002°)
2.95801246655147e+003	(1.71928737721532e-001dB,1.52196018367730e+002°)
2.96483138952427e+003	(1.72485397326470e-001dB,1.52131595986796e+002°)
2.97166603173795e+003	(1.73044661535897e-001dB,1.52067022735283e+002°)
2.97851642942911e+003	(1.73606542662383e-001dB,1.52002298248011e+002°)
2.98538261891788e+003	(1.74171053077501e-001dB,1.51937422158826e+002°)
2.99226463660811e+003	(1.74738205212204e-001dB,1.51872394100597e+002°)
2.99916251898757e+003	(1.75308011556965e-001dB,1.51807213705214e+002°)
3.00607630262815e+003	(1.75880484662254e-001dB,1.51741880603583e+002°)
3.01300602418604e+003	(1.76455637138675e-001dB,1.51676394425622e+002°)
3.01995172040194e+003	(1.77033481657363e-001dB,1.51610754800261e+002°)
3.02691342810123e+003	(1.77614030950204e-001dB,1.51544961355434e+002°)
3.03389118419419e+003	(1.78197297810182e-001dB,1.51479013718082e+002°)
3.04088502567620e+003	(1.78783295091611e-001dB,1.51412911514141e+002°)
3.04789498962790e+003	(1.79372035710485e-001dB,1.51346654368547e+002°)
3.05492111321543e+003	(1.79963532644871e-001dB,1.51280241905228e+002°)
3.06196343369060e+003	(1.80557798934890e-001dB,1.51213673747100e+002°)
3.06902198839108e+003	(1.81154847683419e-001dB,1.51146949516067e+002°)
3.07609681474063e+003	(1.81754692056164e-001dB,1.51080068833015e+002°)
3.08318795024927e+003	(1.82357345281964e-001dB,1.51013031317807e+002°)
3.09029543251351e+003	(1.82962820653183e-001dB,1.50945836589286e+002°)
3.09741929921650e+003	(1.83571131525951e-001dB,1.50878484265262e+002°)
3.10455958812827e+003	(1.84182291320481e-001dB,1.50810973962516e+002°)
3.11171633710594e+003	(1.84796313521503e-001dB,1.50743305296795e+002°)
3.11888958409385e+003	(1.85413211678342e-001dB,1.50675477882806e+002°)
3.12607936712387e+003	(1.86032999405438e-001dB,1.50607491334212e+002°)
3.13328572431550e+003	(1.86655690382546e-001dB,1.50539345263633e+002°)
3.14050869387613e+003	(1.87281298355110e-001dB,1.50471039282637e+002°)
3.14774831410123e+003	(1.87909837134549e-001dB,1.50402573001742e+002°)
3.15500462337454e+003	(1.88541320598595e-001dB,1.50333946030406e+002°)
3.16227766016829e+003	(1.89175762691598e-001dB,1.50265157977027e+002°)
3.16956746304341e+003	(1.89813177424883e-001dB,1.50196208448941e+002°)
3.17687407064968e+003	(1.90453578877023e-001dB,1.50127097052413e+002°)
3.18419752172604e+003	(1.91096981194200e-001dB,1.50057823392638e+002°)
3.19153785510067e+003	(1.91743398590488e-001dB,1.49988387073734e+002°)
3.19889510969131e+003	(1.92392845348286e-001dB,1.49918787698743e+002°)
3.20626932450538e+003	(1.93045335818513e-001dB,1.49849024869619e+002°)
3.21366053864023e+003	(1.93700884421023e-001dB,1.49779098187233e+002°)
3.22106879128335e+003	(1.94359505644952e-001dB,1.49709007251363e+002°)
3.22849412171255e+003	(1.95021214048961e-001dB,1.49638751660695e+002°)
3.23593656929619e+003	(1.95686024261679e-001dB,1.49568331012812e+002°)
3.24339617349340e+003	(1.96353950981971e-001dB,1.49497744904199e+002°)
3.25087297385425e+003	(1.97025008979271e-001dB,1.49426992930231e+002°)
3.25836701002000e+003	(1.97699213094048e-001dB,1.49356074685177e+002°)
3.26587832172327e+003	(1.98376578237956e-001dB,1.49284989762186e+002°)
3.27340694878829e+003	(1.99057119394280e-001dB,1.49213737753294e+002°)
3.28095293113110e+003	(1.99740851618308e-001dB,1.49142318249412e+002°)
3.28851630875974e+003	(2.00427790037673e-001dB,1.49070730840325e+002°)
3.29609712177449e+003	(2.01117949852575e-001dB,1.48998975114687e+002°)
3.30369541036806e+003	(2.01811346336343e-001dB,1.48927050660019e+002°)
3.31131121482582e+003	(2.02507994835616e-001dB,1.48854957062703e+002°)
3.31894457552601e+003	(2.03207910770761e-001dB,1.48782693907978e+002°)
3.32659553293995e+003	(2.03911109636202e-001dB,1.48710260779935e+002°)
3.33426412763226e+003	(2.04617607000859e-001dB,1.48637657261517e+002°)
3.34195040026105e+003	(2.05327418508388e-001dB,1.48564882934509e+002°)
3.34965439157818e+003	(2.06040559877640e-001dB,1.48491937379538e+002°)
3.35737614242945e+003	(2.06757046902913e-001dB,1.48418820176067e+002°)
3.36511569375481e+003	(2.07476895454480e-001dB,1.48345530902391e+002°)
3.37287308658860e+003	(2.08200121478790e-001dB,1.48272069135634e+002°)
3.38064836205972e+003	(2.08926740998900e-001dB,1.48198434451742e+002°)
3.38844156139193e+003	(2.09656770114905e-001dB,1.48124626425482e+002°)
3.39625272590399e+003	(2.10390225004198e-001dB,1.48050644630434e+002°)
3.40408189700991e+003	(2.11127121921877e-001dB,1.47976488638990e+002°)
3.41192911621919e+003	(2.11867477201223e-001dB,1.47902158022348e+002°)
3.41979442513699e+003	(2.12611307253899e-001dB,1.47827652350507e+002°)
3.42767786546441e+003	(2.13358628570426e-001dB,1.47752971192264e+002°)
3.43557947899865e+003	(2.14109457720591e-001dB,1.47678114115209e+002°)
3.44349930763329e+003	(2.14863811353772e-001dB,1.47603080685720e+002°)
3.45143739335846e+003	(2.15621706199298e-001dB,1.47527870468959e+002°)
3.45939377826112e+003	(2.16383159066941e-001dB,1.47452483028867e+002°)
3.46736850452522e+003	(2.17148186847144e-001dB,1.47376917928160e+002°)
3.47536161443196e+003	(2.17916806511565e-001dB,1.47301174728324e+002°)
3.48337315036002e+003	(2.18689035113335e-001dB,1.47225252989613e+002°)
3.49140315478576e+003	(2.19464889787586e-001dB,1.47149152271037e+002°)
3.49945167028347e+003	(2.20244387751686e-001dB,1.47072872130368e+002°)
3.50751873952558e+003	(2.21027546305735e-001dB,1.46996412124124e+002°)
3.51560440528288e+003	(2.21814382832976e-001dB,1.46919771807575e+002°)
3.52370871042477e+003	(2.22604914800101e-001dB,1.46842950734731e+002°)
3.53183169791947e+003	(2.23399159757775e-001dB,1.46765948458337e+002°)
3.53997341083424e+003	(2.24197135340883e-001dB,1.46688764529875e+002°)
3.54813389233565e+003	(2.24998859269058e-001dB,1.46611398499553e+002°)
3.55631318568975e+003	(2.25804349347032e-001dB,1.46533849916300e+002°)
3.56451133426234e+003	(2.26613623465108e-001dB,1.46456118327766e+002°)
3.57272838151918e+003	(2.27426699599442e-001dB,1.46378203280313e+002°)
3.58096437102626e+003	(2.28243595812503e-001dB,1.46300104319011e+002°)
3.58921934644995e+003	(2.29064330253636e-001dB,1.46221820987635e+002°)
3.59749335155732e+003	(2.29888921159218e-001dB,1.46143352828655e+002°)
3.60578643021632e+003	(2.30717386853261e-001dB,1.46064699383238e+002°)
3.61409862639603e+003	(2.31549745747773e-001dB,1.45985860191237e+002°)
3.62242998416688e+003	(2.32386016343110e-001dB,1.45906834791190e+002°)
3.63078054770091e+003	(2.33226217228572e-001dB,1.45827622720311e+002°)
3.63915036127196e+003	(2.34070367082595e-001dB,1.45748223514488e+002°)
3.64753946925597e+003	(2.34918484673402e-001dB,1.45668636708278e+002°)
3.65594791613114e+003	(2.35770588859256e-001dB,1.45588861834900e+002°)
3.66437574647822e+003	(2.36626698588923e-001dB,1.45508898426230e+002°)
3.67282300498074e+003	(2.37486832902222e-001dB,1.45428746012796e+002°)
3.68128973642520e+003	(2.38351010930304e-001dB,1.45348404123775e+002°)
3.68977598570139e+003	(2.39219251896155e-001dB,1.45267872286983e+002°)
3.69828179780255e+003	(2.40091575115043e-001dB,1.45187150028874e+002°)
3.70680721782565e+003	(2.40967999994944e-001dB,1.45106236874534e+002°)
3.71535229097161e+003	(2.41848546036951e-001dB,1.45025132347672e+002°)
3.72391706254557e+003	(2.42733232835735e-001dB,1.44943835970619e+002°)
3.73250157795709e+003	(2.43622080080000e-001dB,1.44862347264321e+002°)
3.74110588272042e+003	(2.44515107552940e-001dB,1.44780665748333e+002°)
3.74973002245472e+003	(2.45412335132618e-001dB,1.44698790940812e+002°)
3.75837404288433e+003	(2.46313782792496e-001dB,1.44616722358516e+002°)
3.76703798983897e+003	(2.47219470601832e-001dB,1.44534459516795e+002°)
3.77572190925404e+003	(2.48129418726162e-001dB,1.44452001929584e+002°)
3.78442584717082e+003	(2.49043647427709e-001dB,1.44369349109401e+002°)
3.79314984973670e+003	(2.49962177065953e-001dB,1.44286500567342e+002°)
3.80189396320550e+003	(2.50885028097898e-001dB,1.44203455813068e+002°)
3.81065823393761e+003	(2.51812221078687e-001dB,1.44120214354808e+002°)
3.81944270840035e+003	(2.52743776662029e-001dB,1.44036775699348e+002°)
3.82824743316811e+003	(2.53679715600671e-001dB,1.43953139352029e+002°)
3.83707245492267e+003	(2.54620058746768e-001dB,1.43869304816735e+002°)
3.84591782045342e+003	(2.55564827052504e-001dB,1.43785271595895e+002°)
3.85478357665760e+003	(2.56514041570408e-001dB,1.43701039190469e+002°)
3.86366977054057e+003	(2.57467723453975e-001dB,1.43616607099951e+002°)
3.87257644921605e+003	(2.58425893957998e-001dB,1.43531974822354e+002°)
3.88150365990636e+003	(2.59388574439129e-001dB,1.43447141854210e+002°)
3.89045144994268e+003	(2.60355786356358e-001dB,1.43362107690561e+002°)
3.89941986676531e+003	(2.61327551271422e-001dB,1.43276871824957e+002°)
3.90840895792390e+003	(2.62303890849357e-001dB,1.43191433749443e+002°)
3.91741877107771e+003	(2.63284826858950e-001dB,1.43105792954558e+002°)
3.92644935399587e+003	(2.64270381173224e-001dB,1.43019948929330e+002°)
3.93550075455765e+003	(2.65260575769935e-001dB,1.42933901161265e+002°)
3.94457302075266e+003	(2.66255432732041e-001dB,1.42847649136342e+002°)
3.95366620068115e+003	(2.67254974248197e-001dB,1.42761192339010e+002°)
3.96278034255427e+003	(2.68259222613281e-001dB,1.42674530252179e+002°)
3.97191549469428e+003	(2.69268200228822e-001dB,1.42587662357213e+002°)
3.98107170553485e+003	(2.70281929603570e-001dB,1.42500588133926e+002°)
3.99024902362129e+003	(2.71300433353953e-001dB,1.42413307060573e+002°)
3.99944749761085e+003	(2.72323734204538e-001dB,1.42325818613845e+002°)
4.00866717627290e+003	(2.73351854988604e-001dB,1.42238122268863e+002°)
4.01790810848927e+003	(2.74384818648645e-001dB,1.42150217499168e+002°)
4.02717034325446e+003	(2.75422648236808e-001dB,1.42062103776720e+002°)
4.03645392967592e+003	(2.76465366915446e-001dB,1.41973780571887e+002°)
4.04575891697430e+003	(2.77512997957612e-001dB,1.41885247353439e+002°)
4.05508535448371e+003	(2.78565564747618e-001dB,1.41796503588543e+002°)
4.06443329165200e+003	(2.79623090781476e-001dB,1.41707548742754e+002°)
4.07380277804099e+003	(2.80685599667436e-001dB,1.41618382280010e+002°)
4.08319386332679e+003	(2.81753115126536e-001dB,1.41529003662624e+002°)
4.09260659729998e+003	(2.82825660993079e-001dB,1.41439412351278e+002°)
4.10204102986593e+003	(2.83903261215180e-001dB,1.41349607805016e+002°)
4.11149721104509e+003	(2.84985939855299e-001dB,1.41259589481234e+002°)
4.12097519097317e+003	(2.86073721090691e-001dB,1.41169356835679e+002°)
4.13047501990148e+003	(2.87166629214067e-001dB,1.41078909322437e+002°)
4.13999674819717e+003	(2.88264688633962e-001dB,1.40988246393927e+002°)
4.14954042634349e+003	(2.89367923875414e-001dB,1.40897367500894e+002°)
4.15910610494009e+003	(2.90476359580387e-001dB,1.40806272092404e+002°)
4.16869383470322e+003	(2.91590020508350e-001dB,1.40714959615832e+002°)
4.17830366646608e+003	(2.92708931536812e-001dB,1.40623429516860e+002°)
4.18793565117905e+003	(2.93833117661859e-001dB,1.40531681239466e+002°)
4.19758983990994e+003	(2.94962603998730e-001dB,1.40439714225917e+002°)
4.20726628384430e+003	(2.96097415782250e-001dB,1.40347527916764e+002°)
